#TYPE System.Management.Automation.PSCustomObject
"ID","Name","Address","City","State","Zip","Link"
"41043","Principle Toyota","7370 Winchester Road","Memphis","TN","38125","https://www.toyota.com/dealers/dealer/41043"
"41050","Cumberland Toyota","1540 Interstate Drive","Cookeville","TN","38501","https://www.toyota.com/dealers/dealer/41050"
"41052","Rusty Wallace Toyota","5944 W Andrew Johnson Hwy","Morristown","TN","37814","https://www.toyota.com/dealers/dealer/41052"
"41056","Toyota of Cleveland","3560 Village North Bl SW","McDonald","TN","37353","https://www.toyota.com/dealers/dealer/41056"
"41057","John Roberts Toyota","2610 Hillsboro Highway","Manchester","TN","37355","https://www.toyota.com/dealers/dealer/41057"
"41060","Toyota Knoxville","10415 Parkside Drive","Knoxville","TN","37922","https://www.toyota.com/dealers/dealer/41060"
"41061","Rick McGill's Airport Toyota","3145 Alcoa Highway","Alcoa","TN","37701","https://www.toyota.com/dealers/dealer/41061"
"41062","Peppers Toyota","2400 East Wood Street","Paris","TN","38242","https://www.toyota.com/dealers/dealer/41062"
"41063","Robinson Toyota","1453 Vann Drive","Jackson","TN","38305","https://www.toyota.com/dealers/dealer/41063"
"41066","Wolfchase Toyota","2201 North Germantown Parkway","Cordova","TN","38016","https://www.toyota.com/dealers/dealer/41066"
"41070","Chuck Hutton Toyota","4601 Hutton Way","Memphis","TN","38116","https://www.toyota.com/dealers/dealer/41070"
"41073","Landers McLarty Toyota","2970 Huntsville Highway","Fayetteville","TN","37334","https://www.toyota.com/dealers/dealer/41073"
"41076","Tim Castellaw Toyota of Dyersburg","920 Highway 51 Bypass","Dyersburg","TN","38024","https://www.toyota.com/dealers/dealer/41076"
"41078","Toyota of Cool Springs","1875 West McEwen Drive","Franklin","TN","37067","https://www.toyota.com/dealers/dealer/41078"
"41079","Toyota of Murfreesboro","3434 Bill Smith Drive","Murfreesboro","TN","37129","https://www.toyota.com/dealers/dealer/41079"
"4108","Elmore Toyota","15300 Beach Boulevard","Westminster","CA","92683","https://www.toyota.com/dealers/dealer/04108"
"41081","Toyota of Bristol","3045 W. State Street","Bristol","TN","37620","https://www.toyota.com/dealers/dealer/41081"
"41082","Johnson City Toyota","3124 Bristol Highway","Johnson City","TN","37601","https://www.toyota.com/dealers/dealer/41082"
"41083","Toyota of Gallatin","1435 Nashville Pike","Gallatin","TN","37066","https://www.toyota.com/dealers/dealer/41083"
"41084","Wyatt Johnson Toyota","2595 Wilma Rudolph Blvd","Clarksville","TN","37040","https://www.toyota.com/dealers/dealer/41084"
"41085","Beaman Toyota","1525 Broadway","Nashville","TN","37203","https://www.toyota.com/dealers/dealer/41085"
"41086","Fox Toyota","228 Fox Family Lane","Clinton","TN","37716","https://www.toyota.com/dealers/dealer/41086"
"41087","Toyota of Bristol","3045 W. State Street","Bristol","TN","37620","https://www.toyota.com/dealers/dealer/41087"
"4109","Toyota of Glendora","1949 Auto Centre Drive","Glendora","CA","91740","https://www.toyota.com/dealers/dealer/04109"
"4119","Victory Toyota of San Bruno","750 El Camino Real","San Bruno","CA","94066","https://www.toyota.com/dealers/dealer/04119"
"4122","Novato Toyota","115 Vintage Way","Novato","CA","94945","https://www.toyota.com/dealers/dealer/04122"
"4134","Rogers & Rogers Toyota","2351 Highway 86","Imperial","CA","92251","https://www.toyota.com/dealers/dealer/04134"
"4135","I-10 Toyota","78-980 Varner Road","Indio","CA","92203","https://www.toyota.com/dealers/dealer/04135"
"4136","Longo Toyota","3534 North Peck Road","El Monte","CA","91731","https://www.toyota.com/dealers/dealer/04136"
"4137","South Coast Toyota","1966 Harbor Blvd.","Costa Mesa","CA","92627","https://www.toyota.com/dealers/dealer/04137"
"4140","Madera Toyota","1300 Country Club Drive","Madera","CA","93638","https://www.toyota.com/dealers/dealer/04140"
"4143","City Toyota","255 San Pedro Road","Daly City","CA","94014","https://www.toyota.com/dealers/dealer/04143"
"4150","Toyota of Santa Barbara","5611 Hollister Avenue","Goleta","CA","93117","https://www.toyota.com/dealers/dealer/04150"
"4151","Jim Bagan Toyota","1855 Lake Tahoe Boulevard","South Lake Tahoe","CA","96150","https://www.toyota.com/dealers/dealer/04151"
"4154","Toyota of North Hollywood","4606 Lankershim Boulevard","North Hollywood","CA","91602","https://www.toyota.com/dealers/dealer/04154"
"4158","Oroville Toyota","1250 Oro Dam Boulevard","Oroville","CA","95965","https://www.toyota.com/dealers/dealer/04158"
"4159","South Bay Toyota","18416 S. Western Avenue","Gardena","CA","90248","https://www.toyota.com/dealers/dealer/04159"
"4163","Lithia Toyota of Redding","250 E. Cypress Avenue","Redding","CA","96002","https://www.toyota.com/dealers/dealer/04163"
"4167","Thousand Oaks Toyota","2401 Thousand Oaks Blvd","Thousand Oaks","CA","91362","https://www.toyota.com/dealers/dealer/04167"
"4169","Tracy Toyota","2895 North Naglee Road","Tracy","CA","95304","https://www.toyota.com/dealers/dealer/04169"
"4176","Concord Toyota","1090 Concord Avenue","Concord","CA","94520","https://www.toyota.com/dealers/dealer/04176"
"4181","Toyota of Selma","3480 Floral Avenue","Selma","CA","93662","https://www.toyota.com/dealers/dealer/04181"
"4185","Thompson's Toyota of Placerville","140 Forni Road","Placerville","CA","95667","https://www.toyota.com/dealers/dealer/04185"
"4201","Elk Grove Toyota","9640 W. Stockton Blvd.","Elk Grove","CA","95757","https://www.toyota.com/dealers/dealer/04201"
"42025","Toyota of Laredo","6324 Bob Bullock Loop","Laredo","TX","78041","https://www.toyota.com/dealers/dealer/42025"
"42026","Robbins Toyota","6233 Mall Drive","Nash","TX","75569","https://www.toyota.com/dealers/dealer/42026"
"42057","Toyota of Irving","1999 West Airport Frwy.","Irving","TX","75062","https://www.toyota.com/dealers/dealer/42057"
"42073","Sterling McCall Toyota","9400 Southwest Freeway","Houston","TX","77074","https://www.toyota.com/dealers/dealer/42073"
"42087","Don McGill Toyota","11800 Katy Freeway","Houston","TX","77079","https://www.toyota.com/dealers/dealer/42087"
"42095","Fred Haas Toyota World","20400 Interstate 45 North","Spring","TX","77373","https://www.toyota.com/dealers/dealer/42095"
"4211","Envision Toyota of West Covina","1800 E Garvey Avenue","West Covina","CA","91791","https://www.toyota.com/dealers/dealer/04211"
"42116","Alamo Toyota","18019 N US Highway 281","San Antonio","TX","78232","https://www.toyota.com/dealers/dealer/42116"
"4213","Putnam Toyota","50 California Drive","Burlingame","CA","94010","https://www.toyota.com/dealers/dealer/04213"
"42138","Mike Calvert Toyota","2333 South Loop West","Houston","TX","77054","https://www.toyota.com/dealers/dealer/42138"
"4215","Visalia Toyota","922 S. Ben Maddox Way","Visalia","CA","93292","https://www.toyota.com/dealers/dealer/04215"
"42161","Street Toyota","4500 South Soncy Road","Amarillo","TX","79119","https://www.toyota.com/dealers/dealer/42161"
"4218","Gosch Toyota","350 Carriage Circle","Hemet","CA","92545","https://www.toyota.com/dealers/dealer/04218"
"42186","Cavender Toyota","5730 N.W. Loop 410","San Antonio","TX","78238","https://www.toyota.com/dealers/dealer/42186"
"42196","Don Ringler Toyota","7777 S. General Bruce Dr.","Temple","TX","76502","https://www.toyota.com/dealers/dealer/42196"
"42201","Red McCombs Toyota","13526 IH-10 West","San Antonio","TX","78249","https://www.toyota.com/dealers/dealer/42201"
"42202","Toyota of Richardson","1221 N Central Expressway","Richardson","TX","75080","https://www.toyota.com/dealers/dealer/42202"
"4221","Santa Cruz Toyota","4200 Auto Plaza Drive","Capitola","CA","95010","https://www.toyota.com/dealers/dealer/04221"
"42216","Jeff Hunter Toyota","1440 West Loop 340","Waco","TX","76712","https://www.toyota.com/dealers/dealer/42216"
"42219","Fox Toyota of El Paso","11165 Gateway Boulevard West","El Paso","TX","79935","https://www.toyota.com/dealers/dealer/42219"
"4222","Toyota Carlsbad","5424 Paseo Del Norte","Carlsbad","CA","92008","https://www.toyota.com/dealers/dealer/04222"
"42221","Toyota of Plano","6888 State Hwy 121","Plano","TX","75024","https://www.toyota.com/dealers/dealer/42221"
"42228","Toyota of Killeen","4001 E Central Texas Exp.","Killeen","TX","76543","https://www.toyota.com/dealers/dealer/42228"
"42234","Gullo Toyota of Conroe","500 I-45 South","Conroe","TX","77304","https://www.toyota.com/dealers/dealer/42234"
"42236","Charles Maund Toyota","8400 Research Boulevard","Austin","TX","78758","https://www.toyota.com/dealers/dealer/42236"
"42241","Universal Toyota","12102 IH-35 North","San Antonio","TX","78233","https://www.toyota.com/dealers/dealer/42241"
"42242","Classic Toyota","1717 West SW Loop 323","Tyler","TX","75701","https://www.toyota.com/dealers/dealer/42242"
"42250","Gulf Coast Toyota","3000 N. 288 Freeway","Angleton","TX","77515","https://www.toyota.com/dealers/dealer/42250"
"42253","Freeman Toyota","204 Northeast Loop 820","Hurst","TX","76053","https://www.toyota.com/dealers/dealer/42253"
"4226","Stevens Creek Toyota","4202 Stevens Creek Blvd.","San Jose","CA","95129","https://www.toyota.com/dealers/dealer/04226"
"42262","AutoNation Toyota South Austin","4800 IH-35 South","Austin","TX","78745","https://www.toyota.com/dealers/dealer/42262"
"42264","Gene Messer Toyota","6102 19th Street","Lubbock","TX","79407","https://www.toyota.com/dealers/dealer/42264"
"42268","Texas Toyota of Grapevine","701 State Hwy. 114 East","Grapevine","TX","76051","https://www.toyota.com/dealers/dealer/42268"
"42270","Joe Myers Toyota","19010 Northwest Freeway","Houston","TX","77065","https://www.toyota.com/dealers/dealer/42270"
"42271","AutoNation Toyota Gulf Freeway","12111 Gulf Freeway, Bldg. B","Houston","TX","77034","https://www.toyota.com/dealers/dealer/42271"
"42273","Sterling McCall Toyota Fort Bend","20465 Southwest Freeway","Richmond","TX","77469","https://www.toyota.com/dealers/dealer/42273"
"42278","Toyota of Dallas","2610 Forest Lane","Dallas","TX","75234","https://www.toyota.com/dealers/dealer/42278"
"4228","Simi Valley Toyota","2380 First Street","Simi Valley","CA","93065","https://www.toyota.com/dealers/dealer/04228"
"42283","AutoNation Toyota Corpus Christi","6672 S. Padre Island Dr.","Corpus Christi","TX","78412","https://www.toyota.com/dealers/dealer/42283"
"42284","Don McGill Toyota of Katy","21555 Katy Freeway","Katy","TX","77450","https://www.toyota.com/dealers/dealer/42284"
"42286","Vandergriff Toyota","1000 West I-20","Arlington","TX","76017","https://www.toyota.com/dealers/dealer/42286"
"42290","Lithia Toyota of Odessa","5050 John Ben Shepperd Parkway","Odessa","TX","79762","https://www.toyota.com/dealers/dealer/42290"
"42292","Lithia Toyota of Abilene","4449 Southwest Drive","Abilene","TX","79606","https://www.toyota.com/dealers/dealer/42292"
"42295","Pat Lobb Toyota of McKinney","3350 S. Central Expresswy","McKinney","TX","75070","https://www.toyota.com/dealers/dealer/42295"
"42296","Cowboy Toyota","9525 E. RL Thornton Frwy","Dallas","TX","75228","https://www.toyota.com/dealers/dealer/42296"
"42298","Round Rock Toyota","2307 North I-35","Round Rock","TX","78664","https://www.toyota.com/dealers/dealer/42298"
"42302","Toyota of Rockwall","1250 East I30","Rockwall","TX","75087","https://www.toyota.com/dealers/dealer/42302"
"42305","Vic Vaughan Toyota of Boerne","31205 IH-10 West","Boerne","TX","78006","https://www.toyota.com/dealers/dealer/42305"
"42309","Toyota of Midland","800 North Loop 250 West","Midland","TX","79703","https://www.toyota.com/dealers/dealer/42309"
"42312","Lost Pines Toyota","806 Highway 71 West","Bastrop","TX","78602","https://www.toyota.com/dealers/dealer/42312"
"42315","Bryan College Station Toyota","728 N. Earl Rudder Frwy.","Bryan","TX","77802","https://www.toyota.com/dealers/dealer/42315"
"42316","Huntsville Toyota","849 I-45 South","Huntsville","TX","77340","https://www.toyota.com/dealers/dealer/42316"
"4232","Toyota San Luis Obispo","12350 Los Osos Valley Rd.","San Luis Obispo","CA","93405","https://www.toyota.com/dealers/dealer/04232"
"42320","Lone Star Toyota of Lewisville","1547 S. Stemmons Frwy.","Lewisville","TX","75067","https://www.toyota.com/dealers/dealer/42320"
"42321","Keating Toyota","4233 Del Bello Boulevard","Manvel","TX","77578","https://www.toyota.com/dealers/dealer/42321"
"42322","Toyota of Pharr","1625 W. Expressway 83","Pharr","TX","78577","https://www.toyota.com/dealers/dealer/42322"
"42323","Toyota of Denton","4100 South IH 35 East","Denton","TX","76210","https://www.toyota.com/dealers/dealer/42323"
"42324","Bert Ogden Toyota of Harlingen","8721 W. Expressway 83","Harlingen","TX","78552","https://www.toyota.com/dealers/dealer/42324"
"42327","Family Toyota of Burleson","801 S. Burleson Blvd.","Burleson","TX","76028","https://www.toyota.com/dealers/dealer/42327"
"42329","South Toyota","39660 LBJ Freeway (I-20)","Dallas","TX","75237","https://www.toyota.com/dealers/dealer/42329"
"42336","Mac Haik Toyota","2112 Gulf Freeway","League City","TX","77573","https://www.toyota.com/dealers/dealer/42336"
"42338","Brownsville Toyota","6750 N. Expressway","Brownsville","TX","78526","https://www.toyota.com/dealers/dealer/42338"
"42342","North Park Toyota of San Antonio","10703 Southwest Loop 410","San Antonio","TX","78211","https://www.toyota.com/dealers/dealer/42342"
"42343","Family Toyota of Arlington","1661 Wet 'N Wild Way","Arlington","TX","76011","https://www.toyota.com/dealers/dealer/42343"
"42344","Toyota of Cedar Park","5600 183A Toll Road","Cedar Park","TX","78641","https://www.toyota.com/dealers/dealer/42344"
"42345","Poe Toyota","6330 Montana Avenue","El Paso","TX","79925","https://www.toyota.com/dealers/dealer/42345"
"42346","Longo Toyota of Prosper","2100 West University Drive","Prosper","TX","75078","https://www.toyota.com/dealers/dealer/42346"
"42347","Toyota of Fort Worth","9001 Camp Bowie West Blvd.","Fort Worth","TX","76116","https://www.toyota.com/dealers/dealer/42347"
"42392","Country Toyota","805 North Hobart Street","Pampa","TX","79065","https://www.toyota.com/dealers/dealer/42392"
"42403","Shottenkirk Toyota Granbury","5100 E. US Highway 377","Granbury","TX","76049","https://www.toyota.com/dealers/dealer/42403"
"42407","San Marcos Toyota","5101 IH-35 South","San Marcos","TX","78666","https://www.toyota.com/dealers/dealer/42407"
"42408","John Eagle Sport City Toyota","12650 LBJ Freeway","Dallas","TX","75228","https://www.toyota.com/dealers/dealer/42408"
"42409","Toyota of North Austin","8400 Research Boulevard","Austin","TX","78758","https://www.toyota.com/dealers/dealer/42409"
"4247","Toyota of Orange","1400 N Tustin","Orange","CA","92867","https://www.toyota.com/dealers/dealer/04247"
"4250","Carson Toyota","1333 E 223rd St","Carson","CA","90745","https://www.toyota.com/dealers/dealer/04250"
"4253","Hanlees Fairfield Toyota","2545 Auto Mall Parkway","Fairfield","CA","94533","https://www.toyota.com/dealers/dealer/04253"
"4254","Toyota of Ridgecrest","321 N China Lake Blvd","Ridgecrest","CA","93555","https://www.toyota.com/dealers/dealer/04254"
"4256","AutoNation Toyota Hayward","24773 Mission Blvd.","Hayward","CA","94544","https://www.toyota.com/dealers/dealer/04256"
"4260","Perry Motors Toyota","310 South Main St","Bishop","CA","93514","https://www.toyota.com/dealers/dealer/04260"
"4262","Victory Toyota","5 Heitzinger Plaza","Seaside","CA","93955","https://www.toyota.com/dealers/dealer/04262"
"4263","Valley Hi Toyota","14612 Valley Center Drive","Victorville","CA","92395","https://www.toyota.com/dealers/dealer/04263"
"4265","Future Toyota of Yuba City","955 Harter Parkway","Yuba City","CA","95993","https://www.toyota.com/dealers/dealer/04265"
"4273","Bill Wright Toyota","5100 Gasoline Alley Drive","Bakersfield","CA","93313","https://www.toyota.com/dealers/dealer/04273"
"4277","North Bakersfield Toyota","19651 Industry Prkwy Dr.","Bakersfield","CA","93308","https://www.toyota.com/dealers/dealer/04277"
"4278","Mossy Toyota","4555 Mission Bay Drive","San Diego","CA","92109","https://www.toyota.com/dealers/dealer/04278"
"4279","Capistrano Valley Toyota","33395 Camino Capistrano","San Juan Capistrano","CA","92675","https://www.toyota.com/dealers/dealer/04279"
"4282","Toyota of Escondido","231 Lincoln Parkway","Escondido","CA","92026","https://www.toyota.com/dealers/dealer/04282"
"4283","Toyota of Pasadena","3600 E. Foothill Blvd.","Pasadena","CA","91107","https://www.toyota.com/dealers/dealer/04283"
"4284","Claremont Toyota","601 Auto Center Drive","Claremont","CA","91711","https://www.toyota.com/dealers/dealer/04284"
"4285","Envision Toyota of Norwalk","11404 E Imperial Highway","Norwalk","CA","90650","https://www.toyota.com/dealers/dealer/04285"
"4288","Chuck Patterson Toyota Dodge","200 East Avenue","Chico","CA","95926","https://www.toyota.com/dealers/dealer/04288"
"4290","Toyota of Santa Maria","700 E. Betteravia Road","Santa Maria","CA","93454","https://www.toyota.com/dealers/dealer/04290"
"4292","Toyota of Vallejo","201 Auto Mall Parkway","Vallejo","CA","94591","https://www.toyota.com/dealers/dealer/04292"
"4294","United Toyota","2351 Highway 86","Imperial","CA","92251","https://www.toyota.com/dealers/dealer/04294"
"4297","Keyes Toyota","5855 Van Nuys Blvd","Van Nuys","CA","91401","https://www.toyota.com/dealers/dealer/04297"
"43016","Larry H. Miller Toyota Murray","5650 South State Street","Murray","UT","84107","https://www.toyota.com/dealers/dealer/43016"
"43019","Tony Divino Toyota","777 West Riverdale Road","Riverdale","UT","84405","https://www.toyota.com/dealers/dealer/43019"
"43020","Mark Miller Toyota","730 South West Temple","Salt Lake City","UT","84101","https://www.toyota.com/dealers/dealer/43020"
"43022","Karl Malone Toyota","11453 So. Lone Peak Pkwy","Draper","UT","84020","https://www.toyota.com/dealers/dealer/43022"
"43025","Stephen Wade Toyota","150 W. Hilton Drive","St. George","UT","84770","https://www.toyota.com/dealers/dealer/43025"
"43026","Performance Toyota Bountiful","2380 South Highway 89","Bountiful","UT","84010","https://www.toyota.com/dealers/dealer/43026"
"43027","Young Toyota","1945 North Main Street","Logan","UT","84341","https://www.toyota.com/dealers/dealer/43027"
"43028","Brent Brown Toyota","1400 South Sandhill Road","Orem","UT","84058","https://www.toyota.com/dealers/dealer/43028"
"43029","Larry H. Miller Toyota Murray","5650 South State Street","Murray","UT","84107","https://www.toyota.com/dealers/dealer/43029"
"4303","Toyota Santa Monica","801 Santa Monica Blvd.","Santa Monica","CA","90401","https://www.toyota.com/dealers/dealer/04303"
"4308","Wondries Toyota","1439 West Main Street","Alhambra","CA","91801","https://www.toyota.com/dealers/dealer/04308"
"4309","Puente Hills Toyota","17070 Gale Avenue","City Of Industry","CA","91748","https://www.toyota.com/dealers/dealer/04309"
"4315","Marina Del Rey Toyota","4636 Lincoln Boulevard","Marina Del Rey","CA","90292","https://www.toyota.com/dealers/dealer/04315"
"4317","Downtown Toyota of Oakland","4145 Broadway Street","Oakland","CA","94611","https://www.toyota.com/dealers/dealer/04317"
"4324","Toyota Town","2150 East Hammer Lane","Stockton","CA","95210","https://www.toyota.com/dealers/dealer/04324"
"4333","Toyota of Redlands","921 New York Street","Redlands","CA","92373","https://www.toyota.com/dealers/dealer/04333"
"4338","Fremont Toyota","5851 Cushing Parkway","Fremont","CA","94538","https://www.toyota.com/dealers/dealer/04338"
"4344","Ventura Toyota","6360 Auto Center Drive","Ventura","CA","93003","https://www.toyota.com/dealers/dealer/04344"
"4346","Piercey Toyota","950 Thompson Street","Milpitas","CA","95035","https://www.toyota.com/dealers/dealer/04346"
"4347","Frontier Toyota","23621 Creekside Road","Valencia","CA","91355","https://www.toyota.com/dealers/dealer/04347"
"4353","Toyota Chula Vista","650 Main Street","Chula Vista","CA","91911","https://www.toyota.com/dealers/dealer/04353"
"4356","Toyota Place","9670 Trask Avenue","Garden Grove","CA","92844","https://www.toyota.com/dealers/dealer/04356"
"4359","Moss Bros. Toyota","12630 Motor Way","Moreno Valley","CA","92555","https://www.toyota.com/dealers/dealer/04359"
"4361","Gilroy Toyota","6800 Automall Parkway","Gilroy","CA","95020","https://www.toyota.com/dealers/dealer/04361"
"4362","Dublin Toyota","4321 Toyota Drive","Dublin","CA","94568","https://www.toyota.com/dealers/dealer/04362"
"4364","Maita's Toyota of Sacramento","2500 Auburn Blvd.","Sacramento","CA","95821","https://www.toyota.com/dealers/dealer/04364"
"4374","Antioch Toyota","1817 Auto Center Drive","Antioch","CA","94509","https://www.toyota.com/dealers/dealer/04374"
"4386","Thurston Toyota","2800 North State Street","Ukiah","CA","95482","https://www.toyota.com/dealers/dealer/04386"
"4388","Toyota of Riverside","7870 Indiana Avenue","Riverside","CA","92504","https://www.toyota.com/dealers/dealer/04388"
"4389","Hanlees Toyota","4202 Chiles Road","Davis","CA","95616","https://www.toyota.com/dealers/dealer/04389"
"44013","Handy Toyota","701 Highgate Road","St. Albans","VT","5478","https://www.toyota.com/dealers/dealer/44013"
"44014","Heritage Toyota","1620 Shelburne Road","South Burlington","VT","5403","https://www.toyota.com/dealers/dealer/44014"
"44016","White River Toyota","303 Sykes Mountain Avenue","White River Junction","VT","5001","https://www.toyota.com/dealers/dealer/44016"
"44020","Alderman's Toyota","33 Seward Road","Rutland","VT","5701","https://www.toyota.com/dealers/dealer/44020"
"44022","802 Toyota","30 Berlin Mall Road","Berlin","VT","5602","https://www.toyota.com/dealers/dealer/44022"
"44023","Bennington Toyota","751 North Bennington Road","Bennington","VT","5201","https://www.toyota.com/dealers/dealer/44023"
"44024","Faith's Toyota Ford","6896 Route 5 South","Westminster","VT","5158","https://www.toyota.com/dealers/dealer/44024"
"44025","Coggins Toyota of Bennington","751 North Bennington Road","Bennington","VT","5201","https://www.toyota.com/dealers/dealer/44025"
"4412","Toyota 101","525 E. Bayshore Road","Redwood City","CA","94063","https://www.toyota.com/dealers/dealer/04412"
"4421","Roseville Toyota","700 Automall Drive","Roseville","CA","95661","https://www.toyota.com/dealers/dealer/04421"
"4426","Capitol Toyota","775 Capitol Exprsway Auto Mall","San Jose","CA","95136","https://www.toyota.com/dealers/dealer/04426"
"4454","Magnussen's Toyota of Palo Alto","690 San Antonio Road","Palo Alto","CA","94306","https://www.toyota.com/dealers/dealer/04454"
"4456","Toyota of El Cajon","965 Arnele Avenue","El Cajon","CA","92020","https://www.toyota.com/dealers/dealer/04456"
"4487","Ammaar's Toyota Vacaville","500 Orange Drive","Vacaville","CA","95687","https://www.toyota.com/dealers/dealer/04487"
"45009","Checkered Flag Toyota","5301 Virginia Beach Blvd.","Virginia Beach","VA","23462","https://www.toyota.com/dealers/dealer/45009"
"45013","McGeorge Toyota","9319 West Broad Street","Richmond","VA","23294","https://www.toyota.com/dealers/dealer/45013"
"45016","Bill Page Toyota","2923 Annandale Road","Falls Church","VA","22042","https://www.toyota.com/dealers/dealer/45016"
"45023","Priority Toyota Springfield","7601 Loisdale Road","Springfield","VA","22150","https://www.toyota.com/dealers/dealer/45023"
"45027","Jack Taylor's Alexandria Toyota","3750 Richmond Highway","Alexandria","VA","22305","https://www.toyota.com/dealers/dealer/45027"
"45030","McDonough Toyota","918 Richmond Road","Staunton","VA","24401","https://www.toyota.com/dealers/dealer/45030"
"45035","Lustine Toyota","14227 Jefferson Davis Hwy","Woodbridge","VA","22191","https://www.toyota.com/dealers/dealer/45035"
"45036","Shelor Toyota","2230 Roanoke Street","Christiansburg","VA","24073","https://www.toyota.com/dealers/dealer/45036"
"45039","Pearson Toyota","12978 Jefferson Avenue","Newport News","VA","23608","https://www.toyota.com/dealers/dealer/45039"
"45040","Miller Toyota","8566 Sudley Road","Manassas","VA","20110","https://www.toyota.com/dealers/dealer/45040"
"45045","Danville Toyota","125 Piedmont Place","Danville","VA","24541","https://www.toyota.com/dealers/dealer/45045"
"45050","Koons Tysons Toyota","8610 Leesburg Pike","Vienna","VA","22182","https://www.toyota.com/dealers/dealer/45050"
"45053","Haley Toyota","1530 Courtland Road, N.E.","Roanoke","VA","24012","https://www.toyota.com/dealers/dealer/45053"
"45055","Ourisman Fairfax Toyota","10287 Fairfax Boulevard","Fairfax","VA","22030","https://www.toyota.com/dealers/dealer/45055"
"45057","Haley Toyota of Richmond","3600 Lonas Parkway","Midlothian","VA","23112","https://www.toyota.com/dealers/dealer/45057"
"45062","Priority Toyota","1800 Greenbrier Parkway","Chesapeake","VA","23320","https://www.toyota.com/dealers/dealer/45062"
"45069","Koons Arlington Toyota","4045 Lee Highway","Arlington","VA","22207","https://www.toyota.com/dealers/dealer/45069"
"45070","Steven Toyota","2970 South Main St.","Harrisonburg","VA","22801","https://www.toyota.com/dealers/dealer/45070"
"45074","Mechanicsville Toyota","6546 Mechanicsville Pike","Mechanicsville","VA","23111","https://www.toyota.com/dealers/dealer/45074"
"45076","Casey Toyota","601 East Rochambeau Drive","Williamsburg","VA","23188","https://www.toyota.com/dealers/dealer/45076"
"45077","Haley Toyota of Farmville","1906 S. Main Street","Farmville","VA","23901","https://www.toyota.com/dealers/dealer/45077"
"45079","Ourisman Chantilly Toyota","4135 Auto Park Circle","Chantilly","VA","20151","https://www.toyota.com/dealers/dealer/45079"
"4508","Manhattan Beach Toyota","1500 N. Sepulveda Blvd","Manhattan Beach","CA","90266","https://www.toyota.com/dealers/dealer/04508"
"45080","First Team Toyota","3400 Western Branch Boulevard","Chesapeake","VA","23321","https://www.toyota.com/dealers/dealer/45080"
"45082","Loyalty Toyota","2000 Walthall Center Dr.","Chester","VA","23831","https://www.toyota.com/dealers/dealer/45082"
"45083","AutoNation Toyota Leesburg","1 Cardinal Park Drive, S.E.","Leesburg","VA","20175","https://www.toyota.com/dealers/dealer/45083"
"45085","Berglund Toyota","3000 Wards Road (Rt. 29)","Lynchburg","VA","24502","https://www.toyota.com/dealers/dealer/45085"
"45086","Battlefield Toyota","11013 James Monroe Hwy.","Culpeper","VA","22701","https://www.toyota.com/dealers/dealer/45086"
"45087","Nelson Toyota","980 Fairystone Park Highway","Stanleytown","VA","24168","https://www.toyota.com/dealers/dealer/45087"
"45088","Warrenton Toyota","6449 Lee Highway","Warrenton","VA","20187","https://www.toyota.com/dealers/dealer/45088"
"45089","Malloy Toyota","400 Weems Lane","Winchester","VA","22601","https://www.toyota.com/dealers/dealer/45089"
"45090","Priority Toyota Hampton","2301 West Mercury Boulevard","Hampton","VA","23666","https://www.toyota.com/dealers/dealer/45090"
"45091","Sheehy Toyota of Stafford","95 Garrisonville Road","Stafford","VA","22554","https://www.toyota.com/dealers/dealer/45091"
"45092","Sheehy Toyota of Fredericksburg","3507 Jefferson Davis Hwy","Fredericksburg","VA","22408","https://www.toyota.com/dealers/dealer/45092"
"45093","Umansky Toyota of Charlottesville","1357 Richmond Road","Charlottesville","VA","22911","https://www.toyota.com/dealers/dealer/45093"
"45094","Gloucester Toyota","6357 George Washington Hy","Gloucester","VA","23061","https://www.toyota.com/dealers/dealer/45094"
"45095","Hall Toyota Virginia Beach","1877 Laskin Road","Virginia Beach","VA","23454","https://www.toyota.com/dealers/dealer/45095"
"4536","Norm Reeves Toyota San Diego","5910 Mission Gorge Road","San Diego","CA","92120","https://www.toyota.com/dealers/dealer/04536"
"4541","Merced Toyota","1400 Auto Center Drive","Merced","CA","95340","https://www.toyota.com/dealers/dealer/04541"
"4543","Tustin Toyota","36 Auto Center Drive","Tustin","CA","92782","https://www.toyota.com/dealers/dealer/04543"
"4554","John Elway's Crown Toyota","1201 Kettering Drive","Ontario","CA","91761","https://www.toyota.com/dealers/dealer/04554"
"4563","Toyota Marin","445 Francisco Boulevard East","San Rafael","CA","94901","https://www.toyota.com/dealers/dealer/04563"
"4576","Kearny Mesa Toyota","4910 Kearny Mesa Road","San Diego","CA","92111","https://www.toyota.com/dealers/dealer/04576"
"4583","Mid City Toyota","4800 N. Highway 101","Eureka","CA","95501","https://www.toyota.com/dealers/dealer/04583"
"46003","Doxon Toyota","3405 N. Auburn Way","Auburn","WA","98002","https://www.toyota.com/dealers/dealer/46003"
"46009","Rodland Toyota","6816 Evergreen Way","Everett","WA","98203","https://www.toyota.com/dealers/dealer/46009"
"46013","Toyota of Olympia","6969 Tyee Drive SW","Tumwater","WA","98512","https://www.toyota.com/dealers/dealer/46013"
"46042","Toyota of Puyallup","1400 River Road","Puyallup","WA","98371","https://www.toyota.com/dealers/dealer/46042"
