"DateScraped","VIN","isTempVin","TempBuildWeek","isPresold","holdStatus","dealerCategory","dealerCd","DealerName","DealerCity","DealerState","DealerZip","distributorCd","year","bodyStyleDesc","extColor","intColor","PriceInvoice","PriceTotalMSRP","PriceAdvertised","Options","CarLink","DealerLink"
"06/27/2022","4T1S31AK8NU595617","False",,"False",,"Freight","31173","Advantage Toyota","Valley Stream","NY","11581","TMNA","2022","SE HYBRID SEDAN","Midnight Black Metallic","Black SofTex??[softex]",,"33911",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK8NU595617/detail","https://www.toyota.com/dealers/dealer/31173"
"06/27/2022","4T1S31AK6NU595664","False",,"False","DealerHold","Freight","37164","Sloane Toyota of Malvern","Malvern","PA","19335","TMNA","2022","SE HYBRID SEDAN","White","Black SofTex??[softex]",,"34267",,"Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Cold Weather Package, PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package","https://guest.dealer.toyota.com/v-spec/4T1S31AK6NU595664/detail","https://www.toyota.com/dealers/dealer/37164"
"06/27/2022","4T1S31AK2NU595757","False",,"False","DealerHold","Ground","34089","Joseph Toyota of Cincinnati","Cincinnati","OH","45251","TMNA","2022","SE HYBRID SEDAN","Celestial Silver Metallic","Black SofTex??[softex]",,"34336",,"Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Cold Weather Package, PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package","https://guest.dealer.toyota.com/v-spec/4T1S31AK2NU595757/detail","https://www.toyota.com/dealers/dealer/34089"
"06/27/2022","4T1S31AK7NU595768","False",,"False","DealerHold","Freight","38032","Nucar Tarbox Toyota","North Kingstown","RI","2852","TMNA","2022","SE HYBRID SEDAN","Predawn Gray Mica","Black SofTex??[softex]",,"34465",,"Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Cold Weather Package, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Dual USB Power Port (Rear Only)[installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package","https://guest.dealer.toyota.com/v-spec/4T1S31AK7NU595768/detail","https://www.toyota.com/dealers/dealer/38032"
"06/27/2022","4T1S31AK9NU595772","False",,"False","DealerHold","Freight","31088","Burdick Toyota","Cicero","NY","13039","TMNA","2022","SE HYBRID SEDAN","Midnight Black Metallic","Black SofTex??[softex]",,"33911",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK9NU595772/detail","https://www.toyota.com/dealers/dealer/31088"
"06/27/2022","4T1S31AK3NU595783","False",,"False","DealerHold","Freight","29059","Toyota of Morristown","Morristown","NJ","7960","TMNA","2022","SE HYBRID SEDAN","Blueprint","Black SofTex??[softex]",,"33911",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK3NU595783/detail","https://www.toyota.com/dealers/dealer/29059"
"06/27/2022","4T1S31AK9NU595903","False",,"False","Available","Freight","29104","Fred Beans Toyota of Flemington","Flemington","NJ","8822","TMNA","2022","SE HYBRID SEDAN","Predawn Gray Mica","Ash SofTex? [softex]",,"33911",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK9NU595903/detail","https://www.toyota.com/dealers/dealer/29104"
"06/27/2022","4T1S31AK2NU595905","False",,"True","DealerHold","Freight","37134","Williams Toyota of Sayre","Sayre","PA","18840","TMNA","2022","SE HYBRID SEDAN","Midnight Black Metallic","Black SofTex??[softex]",,"33638",,"Blind Spot Monitor (BSM) [bsm], Convenience Package, Hybrid, PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], 50 State Emissions, Power tilt/slide moonroof, Audio Upgrade Package, All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK2NU595905/detail","https://www.toyota.com/dealers/dealer/37134"
"06/27/2022","4T1S31AKXNU595909","False",,"False","DealerHold","Freight","29059","Toyota of Morristown","Morristown","NJ","7960","TMNA","2022","SE HYBRID SEDAN","Celestial Silver Metallic","Ash SofTex? [softex]",,"33911",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AKXNU595909/detail","https://www.toyota.com/dealers/dealer/29059"
"06/27/2022","4T1S31AK1NU595913","False",,"True","DealerHold","Freight","31182","Williams Toyota of Elmira","Elmira","NY","14903","TMNA","2022","SE HYBRID SEDAN","Predawn Gray Mica","Black SofTex??[softex]",,"33911",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK1NU595913/detail","https://www.toyota.com/dealers/dealer/31182"
"06/27/2022","4T1S31AK3NU595914","False",,"True","Available","Allocated","23083","6100 I-55 North Frontage Road","MS","Toyota of Jackson","39211","GST","2022","SE HYBRID SEDAN","Celestial Silver Metallic","Ash SofTex? [softex]",,"34884",,"Blind Spot Monitor (BSM), Convenience Package, Hybrid, 50 State Emissions, Power tilt/slide moonroof, Audio Upgrade Package, Premium Carpet Mat Set, Charging and Connectivity Kit, Cargo Net, Front Accent Lamps, Mud Guards, Vehicle Protection Package, Rear Bumper Protector, Vehicle Fueling (4 Gal.), PDS - Pre-Delivery Services, Perma Plate Windshield Guard","https://guest.dealer.toyota.com/v-spec/4T1S31AK3NU595914/detail","https://www.toyota.com/dealers/dealer/23083"
